timestep,l2_norm,infinity_norm
1192,28452.7,1053.68
1193,28410.7,1052.11
1194,28368.9,1050.76
1195,28327.1,1049.42
1196,28285.5,1048.03
1197,28244.1,1046.58
1198,28202.8,1045.09
1199,28161.6,1043.55
1200,28120.5,1041.96
1201,28079.6,1040.32
1202,28038.8,1038.64
1203,27998.2,1036.91
1204,27957.6,1035.12
1205,27917.2,1033.3
1206,27877,1031.42
1207,27836.8,1029.6
1208,27796.8,1027.99
1209,27756.9,1026.32
1210,27717.2,1024.61
1211,27677.5,1022.85
1212,27638,1021.05
1213,27598.7,1019.2
1214,27559.4,1017.3
1215,27520.3,1015.43
1216,27481.3,1014.15
1217,27442.4,1012.83
1218,27403.7,1011.46
1219,27365,1010.05
1220,27326.5,1008.59
1221,27288.2,1007.09
1222,27249.9,1005.55
1223,27211.8,1004.14
1224,27173.8,1002.83
1225,27135.9,1001.47
1226,27098.1,1000.06
1227,27060.4,998.619
1228,27022.9,997.13
1229,26985.5,995.599
1230,26948.2,994.026
1231,26911.1,992.412
1232,26874,990.756
1233,26837.1,989.06
1234,26800.3,987.323
1235,26763.6,985.547
1236,26727,983.731
1237,26690.5,982.157
1238,26654.2,980.584
1239,26617.9,978.972
1240,26581.8,977.319
1241,26545.8,975.627
1242,26509.9,973.897
1243,26474.1,972.127
1244,26438.4,970.705
1245,26402.9,969.48
1246,26367.4,968.216
1247,26332.1,966.913
1248,26296.8,965.572
1249,26261.7,964.193
1250,26226.7,962.776
1251,26191.7,961.322
1252,26156.9,959.831
1253,26122.2,958.405
1254,26087.6,957.13
1255,26053.2,955.818
1256,26018.8,954.469
1257,25984.5,953.082
1258,25950.3,951.659
1259,25916.2,950.2
1260,25882.3,948.706
1261,25848.4,947.175
1262,25814.6,945.61
1263,25780.9,944.009
1264,25747.4,942.374
1265,25713.9,940.705
1266,25680.5,939.003
1267,25647.3,937.374
1268,25614.1,935.901
1269,25581,934.393
1270,25548.1,932.851
1271,25515.2,931.275
1272,25482.4,929.666
1273,25449.7,928.039
1274,25417.1,926.91
1275,25384.6,925.748
1276,25352.2,924.552
1277,25319.9,923.322
1278,25287.7,922.06
1279,25255.6,920.765
1280,25223.6,919.438
1281,25191.6,918.079
1282,25159.8,916.689
1283,25128,915.266
1284,25096.4,913.82
1285,25064.8,912.602
1286,25033.3,911.352
1287,25002,910.069
1288,24970.7,908.756
1289,24939.5,907.411
1290,24908.3,906.035
1291,24877.3,904.628
1292,24846.4,903.192
1293,24815.5,901.726
1294,24784.8,900.229
1295,24754.1,898.704
1296,24723.5,897.15
1297,24693,895.566
1298,24662.6,893.955
1299,24632.3,892.496
1300,24602.1,891.098
1301,24571.9,889.67
1302,24541.9,888.213
1303,24511.9,886.728
1304,24482,885.341
1305,24452.2,884.279
1306,24422.4,883.188
1307,24392.8,882.069
1308,24363.2,880.921
1309,24333.8,879.745
1310,24304.4,878.541
1311,24275.1,877.309
1312,24245.8,876.05
1313,24216.7,874.764
1314,24187.6,873.451
1315,24158.6,872.111
1316,24129.7,870.745
1317,24100.9,869.477
1318,24072.2,868.3
1319,24043.5,867.096
1320,24014.9,865.865
1321,23986.4,864.608
1322,23958,863.325
1323,23929.7,862.016
1324,23901.4,860.682
1325,23873.2,859.322
1326,23845.1,857.937
1327,23817.1,856.527
1328,23789.2,855.093
1329,23761.3,853.634
1330,23733.5,852.151
1331,23705.8,850.645
1332,23678.2,849.288
1333,23650.6,847.977
1334,23623.2,846.642
1335,23595.8,845.282
1336,23568.4,844.012
1337,23541.2,843.025
1338,23514,842.014
1339,23486.9,840.978
1340,23459.9,839.918
1341,23433,838.834
1342,23406.1,837.727
1343,23379.3,836.596
1344,23352.6,835.441
1345,23326,834.264
1346,23299.4,833.064
1347,23272.9,831.841
1348,23246.5,830.596
1349,23220.2,829.329
1350,23193.9,828.04
1351,23167.7,826.879
1352,23141.6,825.763
1353,23115.5,824.625
1354,23089.6,823.465
1355,23063.7,822.282
1356,23037.8,821.077
1357,23012.1,819.851
1358,22986.4,818.604
1359,22960.8,817.335
1360,22935.2,816.046
1361,22909.8,814.736
1362,22884.4,813.405
1363,22859,812.054
1364,22833.8,810.683
1365,22808.6,809.292
1366,22783.5,807.962
1367,22758.5,806.75
1368,22733.5,805.517
1369,22708.6,804.324
1370,22683.8,803.346
1371,22659,802.42
1372,22634.3,801.473
1373,22609.7,800.505
1374,22585.1,799.517
1375,22560.7,798.509
1376,22536.3,797.481
1377,22511.9,796.434
1378,22487.6,795.367
1379,22463.4,794.28
1380,22439.3,793.175
1381,22415.2,792.05
1382,22391.2,790.907
1383,22367.3,789.745
1384,22343.4,788.565
1385,22319.6,787.367
1386,22295.9,786.24
1387,22272.2,785.2
1388,22248.6,784.14
1389,22225.1,783.062
1390,22201.6,781.966
1391,22178.2,780.851
1392,22154.9,779.718
1393,22131.6,778.567
1394,22108.4,777.399
1395,22085.3,776.213
1396,22062.2,775.01
1397,22039.2,773.79
1398,22016.2,772.553
1399,21993.3,771.299
1400,21970.5,770.029
1401,21947.8,768.743
1402,21925.1,767.61
1403,21902.5,766.631
1404,21879.9,765.635
1405,21857.4,764.623
1406,21835,763.677
1407,21812.6,762.804
1408,21790.3,761.914
1409,21768.1,761.006
1410,21745.9,760.082
1411,21723.8,759.14
1412,21701.7,758.183
1413,21679.8,757.209
1414,21657.8,756.218
1415,21636,755.212
1416,21614.2,754.19
1417,21592.4,753.152
1418,21570.7,752.098
1419,21549.1,751.029
1420,21527.6,749.945
1421,21506.1,748.846
1422,21484.6,747.732
1423,21463.3,746.725
1424,21442,745.753
1425,21420.7,744.765
1426,21399.6,743.762
1427,21378.4,742.744
1428,21357.4,741.71
1429,21336.4,740.662
1430,21315.4,739.599
1431,21294.5,738.522
1432,21273.7,737.43
1433,21252.9,736.324
1434,21232.2,735.204
1435,21211.6,734.07
1436,21191,732.923
1437,21170.5,731.762
1438,21150,730.729
1439,21129.6,729.837
1440,21109.3,728.932
1441,21089,728.012
1442,21068.7,727.079
1443,21048.6,726.132
1444,21028.5,725.286
1445,21008.4,724.464
1446,20988.4,723.628
1447,20968.5,722.777
1448,20948.6,721.913
1449,20928.8,721.035
1450,20909,720.144
1451,20889.3,719.238
1452,20869.7,718.32
1453,20850.1,717.388
1454,20830.5,716.444
1455,20811,715.486
1456,20791.6,714.516
1457,20772.3,713.534
1458,20752.9,712.538
1459,20733.7,711.531
1460,20714.5,710.511
1461,20695.3,709.526
1462,20676.2,708.633
1463,20657.2,707.727
1464,20638.2,706.808
1465,20619.3,705.877
1466,20600.4,704.934
1467,20581.6,703.978
1468,20562.8,703.011
1469,20544.1,702.031
1470,20525.5,701.04
1471,20506.9,700.036
1472,20488.3,699.022
1473,20469.8,697.996
1474,20451.4,696.958
1475,20433,695.909
1476,20414.6,695.073
1477,20396.4,694.259
1478,20378.1,693.434
1479,20359.9,692.597
1480,20341.8,691.749
1481,20323.7,690.89
1482,20305.7,690.02
1483,20287.7,689.184
1484,20269.8,688.425
1485,20251.9,687.655
1486,20234.1,686.873
1487,20216.3,686.079
1488,20198.6,685.274
1489,20180.9,684.458
1490,20163.3,683.631
1491,20145.7,682.793
1492,20128.2,681.944
1493,20110.7,681.084
1494,20093.2,680.214
1495,20075.9,679.333
1496,20058.5,678.442
1497,20041.2,677.541
1498,20024,676.63
1499,20006.8,675.709
1500,19989.7,674.777
1501,19972.6,673.853
1502,19955.5,673.034
1503,19938.5,672.204
1504,19921.6,671.364
1505,19904.7,670.514
1506,19887.8,669.653
1507,19871,668.783
1508,19854.2,667.902
1509,19837.5,667.012
1510,19820.8,666.112
1511,19804.2,665.202
1512,19787.6,664.283
1513,19771.1,663.355
1514,19754.6,662.417
1515,19738.2,661.592
1516,19721.8,660.86
1517,19705.4,660.118
1518,19689.1,659.367
1519,19672.8,658.607
1520,19656.6,657.837
1521,19640.4,657.058
1522,19624.3,656.27
1523,19608.2,655.473
1524,19592.1,654.674
1525,19576.1,653.975
1526,19560.2,653.266
1527,19544.2,652.549
1528,19528.4,651.822
1529,19512.5,651.085
1530,19496.7,650.34
1531,19481,649.585
1532,19465.3,648.822
1533,19449.6,648.05
1534,19434,647.269
1535,19418.4,646.479
1536,19402.8,645.681
1537,19387.3,644.875
1538,19371.9,644.06
1539,19356.5,643.237
1540,19341.1,642.406
1541,19325.8,641.566
1542,19310.5,640.719
1543,19295.2,639.864
1544,19280,639.113
1545,19264.8,638.355
1546,19249.7,637.589
1547,19234.6,636.815
1548,19219.5,636.032
1549,19204.5,635.242
1550,19189.5,634.443
1551,19174.6,633.637
1552,19159.7,632.822
1553,19144.8,632
1554,19130,631.17
1555,19115.2,630.333
1556,19100.5,629.563
1557,19085.8,628.905
1558,19071.1,628.239
1559,19056.4,627.564
1560,19041.8,626.883
1561,19027.3,626.193
1562,19012.8,625.496
1563,18998.3,624.792
1564,18983.8,624.08
1565,18969.4,623.361
1566,18955,622.634
1567,18940.7,621.901
1568,18926.4,621.234
1569,18912.1,620.586
1570,18897.9,619.931
1571,18883.6,619.267
1572,18869.5,618.597
1573,18855.3,617.919
1574,18841.2,617.233
1575,18827.2,616.541
1576,18813.2,615.841
1577,18799.2,615.135
1578,18785.2,614.421
1579,18771.3,613.7
1580,18757.4,612.973
1581,18743.5,612.238
1582,18729.7,611.497
1583,18715.9,610.75
1584,18702.1,609.996
1585,18688.4,609.235
1586,18674.7,608.468
1587,18661,607.695
1588,18647.4,606.983
1589,18633.8,606.294
1590,18620.2,605.599
1591,18606.6,604.897
1592,18593.1,604.188
1593,18579.7,603.473
1594,18566.2,602.752
1595,18552.8,602.024
1596,18539.4,601.289
1597,18526,600.549
1598,18512.7,599.802
1599,18499.4,599.093
1600,18486.2,598.503
1601,18472.9,597.906
1602,18459.7,597.302
1603,18446.5,596.692
1604,18433.4,596.076
1605,18420.3,595.454
1606,18407.2,594.825
1607,18394.1,594.191
1608,18381.1,593.55
1609,18368.1,592.904
1610,18355.1,592.252
1611,18342.1,591.594
1612,18329.2,590.93
1613,18316.3,590.271
1614,18303.4,589.682
1615,18290.6,589.086
1616,18277.8,588.485
1617,18265,587.877
1618,18252.2,587.264
1619,18239.5,586.644
1620,18226.8,586.019
1621,18214.1,585.388
1622,18201.5,584.751
1623,18188.8,584.108
1624,18176.2,583.46
1625,18163.6,582.807
1626,18151.1,582.148
1627,18138.6,581.484
1628,18126.1,580.814
1629,18113.6,580.139
1630,18101.2,579.459
1631,18088.7,578.774
1632,18076.3,578.084
1633,18064,577.389
1634,18051.6,576.689
1635,18039.3,576.063
1636,18027,575.436
1637,18014.7,574.803
1638,18002.5,574.165
1639,17990.2,573.522
1640,17978,572.873
1641,17965.8,572.22
1642,17953.7,571.561
1643,17941.5,570.897
1644,17929.4,570.229
1645,17917.4,569.701
1646,17905.3,569.168
1647,17893.2,568.63
1648,17881.2,568.086
1649,17869.2,567.537
1650,17857.3,566.983
1651,17845.3,566.425
1652,17833.4,565.861
1653,17821.5,565.293
1654,17809.6,564.719
1655,17797.7,564.141
1656,17785.9,563.558
1657,17774.1,562.971
1658,17762.3,562.379
1659,17750.5,561.782
1660,17738.8,561.181
1661,17727,560.576
1662,17715.3,560.034
1663,17703.6,559.492
1664,17692,558.945
1665,17680.3,558.393
1666,17668.7,557.837
1667,17657.1,557.275
1668,17645.5,556.709
1669,17633.9,556.139
1670,17622.4,555.564
1671,17610.8,554.984
1672,17599.3,554.4
1673,17587.8,553.812
1674,17576.4,553.219
1675,17564.9,552.623
1676,17553.5,552.021
1677,17542.1,551.416
1678,17530.7,550.807
1679,17519.3,550.193
1680,17507.9,549.576
1681,17496.6,548.955
1682,17485.3,548.329
1683,17474,547.7
1684,17462.7,547.103
1685,17451.4,546.536
1686,17440.2,545.964
1687,17429,545.388
1688,17417.8,544.808
1689,17406.6,544.224
1690,17395.4,543.636
1691,17384.2,543.044
1692,17373.1,542.507
1693,17362,542.033
1694,17350.8,541.555
1695,17339.8,541.072
1696,17328.7,540.586
1697,17317.6,540.095
1698,17306.6,539.6
1699,17295.6,539.102
1700,17284.6,538.599
1701,17273.6,538.093
1702,17262.6,537.582
1703,17251.6,537.068
1704,17240.7,536.55
1705,17229.8,536.028
1706,17218.8,535.503
1707,17207.9,534.974
1708,17197.1,534.441
1709,17186.2,533.905
1710,17175.3,533.365
1711,17164.5,532.822
1712,17153.7,532.275
1713,17142.9,531.774
1714,17132.1,531.28
1715,17121.3,530.783
1716,17110.5,530.283
1717,17099.8,529.778
1718,17089.1,529.27
1719,17078.3,528.758
1720,17067.6,528.243
1721,17056.9,527.724
1722,17046.3,527.201
1723,17035.6,526.675
1724,17025,526.146
1725,17014.3,525.613
1726,17003.7,525.077
1727,16993.1,524.538
1728,16982.5,523.995
1729,16971.9,523.45
1730,16961.4,522.901
1731,16950.8,522.348
1732,16940.3,521.793
1733,16929.7,521.235
1734,16919.2,520.673
1735,16908.7,520.109
1736,16898.2,519.541
1737,16887.8,519.026
1738,16877.3,518.51
1739,16866.8,517.991
1740,16856.4,517.469
1741,16846,516.944
1742,16835.6,516.466
1743,16825.2,516.044
1744,16814.8,515.618
1745,16804.4,515.189
1746,16794,514.756
1747,16783.7,514.32
1748,16773.4,513.881
1749,16763,513.439
1750,16752.7,512.993
1751,16742.4,512.544
1752,16732.1,512.092
1753,16721.8,511.637
1754,16711.6,511.179
1755,16701.3,510.718
1756,16691.1,510.254
1757,16680.8,509.787
1758,16670.6,509.317
1759,16660.4,508.844
1760,16650.2,508.369
1761,16640,507.89
1762,16629.9,507.409
1763,16619.7,506.925
1764,16609.5,506.438
1765,16599.4,505.948
1766,16589.3,505.456
1767,16579.1,504.978
1768,16569,504.53
1769,16558.9,504.08
1770,16548.9,503.627
1771,16538.8,503.17
1772,16528.7,502.711
1773,16518.7,502.249
1774,16508.6,501.784
1775,16498.6,501.317
1776,16488.6,500.847
1777,16478.5,500.374
1778,16468.5,499.898
1779,16458.6,499.42
1780,16448.6,498.939
1781,16438.6,498.455
1782,16428.6,497.969
1783,16418.7,497.48
1784,16408.7,496.989
1785,16398.8,496.496
1786,16388.9,496
1787,16378.9,495.501
1788,16369,495
1789,16359.1,494.497
1790,16349.3,493.991
1791,16339.4,493.484
1792,16329.5,493.013
1793,16319.7,492.599
1794,16309.8,492.182
1795,16300,491.763
1796,16290.1,491.341
1797,16280.3,490.917
1798,16270.5,490.509
1799,16260.7,490.124
1800,16250.9,489.736
1801,16241.1,489.345
1802,16231.3,488.952
1803,16221.5,488.556
1804,16211.8,488.157
1805,16202,487.756
1806,16192.3,487.353
1807,16182.5,486.947
1808,16172.8,486.539
1809,16163.1,486.128
1810,16153.4,485.715
1811,16143.7,485.299
1812,16134,484.881
1813,16124.3,484.461
1814,16114.6,484.038
1815,16104.9,483.614
1816,16095.3,483.186
1817,16085.6,482.757
1818,16076,482.325
1819,16066.3,481.892
1820,16056.7,481.456
1821,16047.1,481.017
1822,16037.5,480.577
1823,16027.9,480.135
1824,16018.3,479.69
1825,16008.7,479.249
1826,15999.1,478.842
1827,15989.5,478.432
1828,15979.9,478.02
1829,15970.4,477.606
1830,15960.8,477.19
1831,15951.3,476.771
1832,15941.7,476.35
1833,15932.2,475.927
1834,15922.7,475.502
1835,15913.2,475.075
1836,15903.7,474.645
1837,15894.2,474.214
1838,15884.7,473.78
1839,15875.2,473.344
1840,15865.7,472.907
1841,15856.3,472.467
1842,15846.8,472.025
1843,15837.3,471.582
1844,15827.9,471.136
1845,15818.5,470.689
1846,15809,470.239
1847,15799.6,469.799
1848,15790.2,469.431
1849,15780.8,469.062
1850,15771.4,468.691
1851,15762,468.317
1852,15752.6,467.942
1853,15743.2,467.565
1854,15733.8,467.185
1855,15724.4,466.804
1856,15715.1,466.421
1857,15705.7,466.036
1858,15696.4,465.651
1859,15687,465.298
1860,15677.7,464.943
1861,15668.4,464.586
1862,15659,464.227
1863,15649.7,463.865
1864,15640.4,463.502
1865,15631.1,463.137
1866,15621.8,462.77
1867,15612.5,462.401
1868,15603.2,462.029
1869,15594,461.656
1870,15584.7,461.281
1871,15575.4,460.904
1872,15566.2,460.526
1873,15556.9,460.145
1874,15547.7,459.762
1875,15538.4,459.378
1876,15529.2,458.992
1877,15520,458.604
1878,15510.8,458.214
1879,15501.6,457.823
1880,15492.4,457.429
1881,15483.2,457.034
1882,15474,456.638
1883,15464.8,456.239
1884,15455.6,455.839
1885,15446.4,455.437
1886,15437.3,455.034
1887,15428.1,454.63
1888,15419,454.257
1889,15409.8,453.883
1890,15400.7,453.507
1891,15391.5,453.129
1892,15382.4,452.75
1893,15373.3,452.368
1894,15364.2,451.985
1895,15355.1,451.6
1896,15346,451.213
1897,15336.9,450.824
1898,15327.8,450.434
1899,15318.7,450.042
1900,15309.6,449.649
1901,15300.5,449.253
1902,15291.5,448.856
1903,15282.4,448.458
1904,15273.3,448.058
1905,15264.3,447.671
1906,15255.3,447.343
1907,15246.2,447.013
1908,15237.2,446.682
1909,15228.2,446.349
1910,15219.1,446.014
1911,15210.1,445.678
1912,15201.1,445.34
1913,15192.1,445
1914,15183.1,444.658
1915,15174.1,444.315
1916,15165.2,443.971
1917,15156.2,443.624
1918,15147.2,443.276
1919,15138.2,442.927
1920,15129.3,442.576
1921,15120.3,442.223
1922,15111.4,441.869
1923,15102.4,441.538
1924,15093.5,441.21
1925,15084.6,440.881
1926,15075.6,440.55
1927,15066.7,440.218
1928,15057.8,439.884
1929,15048.9,439.548
1930,15040,439.211
1931,15031.1,438.872
1932,15022.2,438.531
1933,15013.3,438.189
1934,15004.4,437.845
1935,14995.6,437.5
1936,14986.7,437.153
1937,14977.8,436.804
1938,14969,436.454
1939,14960.1,436.103
1940,14951.3,435.75
1941,14942.4,435.395
1942,14933.6,435.039
1943,14924.8,434.681
1944,14915.9,434.322
1945,14907.1,433.962
1946,14898.3,433.6
1947,14889.5,433.237
1948,14880.7,432.872
1949,14871.9,432.506
1950,14863.1,432.138
1951,14854.3,431.769
1952,14845.6,431.398
1953,14836.8,431.041
1954,14828,430.696
1955,14819.3,430.351
1956,14810.5,430.003
1957,14801.8,429.654
1958,14793,429.304
1959,14784.3,428.952
1960,14775.5,428.599
1961,14766.8,428.244
1962,14758.1,427.888
1963,14749.4,427.531
1964,14740.7,427.172
1965,14732,426.811
1966,14723.3,426.501
1967,14714.6,426.205
1968,14705.9,425.907
1969,14697.2,425.607
1970,14688.5,425.307
1971,14679.8,425.004
1972,14671.2,424.7
1973,14662.5,424.395
1974,14653.8,424.088
1975,14645.2,423.78
1976,14636.6,423.471
1977,14627.9,423.159
1978,14619.3,422.847
1979,14610.7,422.533
1980,14602,422.218
1981,14593.4,421.901
1982,14584.8,421.583
1983,14576.2,421.264
1984,14567.6,420.943
1985,14559,420.621
1986,14550.4,420.297
1987,14541.9,419.972
1988,14533.3,419.646
1989,14524.7,419.318
1990,14516.1,418.998
1991,14507.6,418.694
1992,14499,418.388
1993,14490.5,418.08
1994,14481.9,417.771
1995,14473.4,417.461
1996,14464.9,417.149
1997,14456.4,416.836
1998,14447.8,416.521
1999,14439.3,416.205
2000,14430.8,415.888
2001,14422.3,415.57
2002,14413.8,415.25
2003,14405.3,414.928
2004,14396.8,414.605
2005,14388.3,414.281
2006,14379.9,413.956
2007,14371.4,413.629
2008,14362.9,413.301
2009,14354.5,412.972
2010,14346,412.641
2011,14337.6,412.309
2012,14329.1,411.976
2013,14320.7,411.641
2014,14312.3,411.306
2015,14303.8,410.969
2016,14295.4,410.63
2017,14287,410.291
2018,14278.6,409.95
2019,14270.2,409.607
2020,14261.8,409.264
2021,14253.4,408.928
2022,14245,408.608
2023,14236.6,408.286
2024,14228.2,407.963
2025,14219.9,407.639
2026,14211.5,407.313
2027,14203.1,406.986
2028,14194.8,406.66
2029,14186.4,406.39
2030,14178.1,406.119
2031,14169.8,405.847
2032,14161.4,405.573
2033,14153.1,405.298
2034,14144.8,405.022
2035,14136.5,404.745
2036,14128.2,404.466
2037,14119.8,404.185
2038,14111.5,403.904
2039,14103.3,403.621
2040,14095,403.337
2041,14086.7,403.051
2042,14078.4,402.764
2043,14070.1,402.476
2044,14061.9,402.187
2045,14053.6,401.896
2046,14045.4,401.604
2047,14037.1,401.311
2048,14028.9,401.017
2049,14020.6,400.721
2050,14012.4,400.424
2051,14004.2,400.126
2052,13996,399.826
2053,13987.7,399.526
2054,13979.5,399.224
2055,13971.3,398.921
2056,13963.1,398.617
2057,13954.9,398.311
2058,13946.7,398.004
2059,13938.6,397.696
2060,13930.4,397.404
2061,13922.2,397.117
2062,13914.1,396.828
2063,13905.9,396.538
2064,13897.7,396.247
2065,13889.6,395.954
2066,13881.5,395.661
2067,13873.3,395.366
2068,13865.2,395.07
2069,13857.1,394.772
2070,13848.9,394.473
2071,13840.8,394.174
2072,13832.7,393.872
2073,13824.6,393.57
2074,13816.5,393.267
2075,13808.4,392.962
2076,13800.3,392.656
2077,13792.3,392.349
2078,13784.2,392.041
2079,13776.1,391.731
2080,13768.1,391.421
2081,13760,391.109
2082,13752,390.796
2083,13743.9,390.482
2084,13735.9,390.167
2085,13727.8,389.851
2086,13719.8,389.533
2087,13711.8,389.214
2088,13703.8,388.895
2089,13695.8,388.574
2090,13687.7,388.252
2091,13679.7,387.973
2092,13671.7,387.705
2093,13663.8,387.435
2094,13655.8,387.165
2095,13647.8,386.893
2096,13639.8,386.62
2097,13631.9,386.347
2098,13623.9,386.08
2099,13615.9,385.824
2100,13608,385.567
2101,13600,385.309
2102,13592.1,385.05
2103,13584.2,384.79
2104,13576.2,384.528
2105,13568.3,384.265
2106,13560.4,384.001
2107,13552.5,383.736
2108,13544.6,383.47
2109,13536.7,383.202
2110,13528.8,382.934
2111,13520.9,382.664
2112,13513,382.393
2113,13505.1,382.121
2114,13497.2,381.847
2115,13489.4,381.573
2116,13481.5,381.298
2117,13473.7,381.021
2118,13465.8,380.743
2119,13458,380.464
2120,13450.1,380.184
2121,13442.3,379.903
2122,13434.5,379.621
2123,13426.6,379.337
2124,13418.8,379.053
2125,13411,378.768
2126,13403.2,378.481
2127,13395.4,378.193
2128,13387.6,377.904
2129,13379.8,377.615
2130,13372,377.324
2131,13364.3,377.043
2132,13356.5,376.771
2133,13348.7,376.498
2134,13341,376.223
2135,13333.2,375.947
2136,13325.5,375.67
2137,13317.7,375.392
2138,13310,375.113
2139,13302.2,374.833
2140,13294.5,374.552
2141,13286.8,374.27
2142,13279.1,373.986
2143,13271.4,373.702
2144,13263.7,373.416
2145,13256,373.13
2146,13248.3,372.842
2147,13240.6,372.553
2148,13232.9,372.264
2149,13225.2,371.973
2150,13217.5,371.681
2151,13209.9,371.388
2152,13202.2,371.094
2153,13194.6,370.799
2154,13186.9,370.503
2155,13179.3,370.206
2156,13171.6,369.907
2157,13164,369.608
2158,13156.4,369.355
2159,13148.8,369.105
2160,13141.1,368.853
2161,13133.5,368.6
2162,13125.9,368.347
2163,13118.3,368.092
2164,13110.7,367.837
2165,13103.2,367.58
2166,13095.6,367.322
2167,13088,367.063
2168,13080.4,366.804
2169,13072.9,366.543
2170,13065.3,366.281
2171,13057.8,366.034
2172,13050.2,365.788
2173,13042.7,365.542
2174,13035.1,365.295
2175,13027.6,365.047
2176,13020.1,364.797
2177,13012.6,364.547
2178,13005,364.295
2179,12997.5,364.043
2180,12990,363.79
2181,12982.5,363.535
2182,12975,363.28
2183,12967.6,363.023
2184,12960.1,362.766
2185,12952.6,362.507
2186,12945.1,362.248
2187,12937.7,361.987
2188,12930.2,361.726
2189,12922.8,361.463
2190,12915.3,361.2
2191,12907.9,360.936
2192,12900.4,360.67
2193,12893,360.404
2194,12885.6,360.136
2195,12878.2,359.868
2196,12870.7,359.599
2197,12863.3,359.328
2198,12855.9,359.057
2199,12848.5,358.785
2200,12841.1,358.512
2201,12833.8,358.238
2202,12826.4,357.963
2203,12819,357.687
2204,12811.6,357.423
2205,12804.3,357.164
2206,12796.9,356.904
2207,12789.6,356.643
2208,12782.2,356.381
2209,12774.9,356.118
2210,12767.5,355.855
2211,12760.2,355.59
2212,12752.9,355.324
2213,12745.6,355.058
2214,12738.2,354.79
2215,12730.9,354.521
2216,12723.6,354.252
2217,12716.3,353.982
2218,12709,353.71
2219,12701.8,353.438
2220,12694.5,353.165
2221,12687.2,352.891
2222,12679.9,352.616
2223,12672.7,352.34
2224,12665.4,352.063
2225,12658.2,351.786
2226,12650.9,351.507
2227,12643.7,351.263
2228,12636.4,351.029
2229,12629.2,350.793
2230,12622,350.556
2231,12614.7,350.319
2232,12607.5,350.081
2233,12600.3,349.841
